,mineral_id,mineral_name
619,1028,Chrisstanleyite
620,3621,Sepiolite
626,7186,Nafertisite
627,1044,Chukhrovite-(Ce)
631,3097,Paralstonite
639,1061,Clausthalite
640,1062,Clays
642,3114,Parasymplesite
645,3117,Paraumbite
660,1095,Coalingite
665,25679,Ferrian Variscite
672,25691,Håleniusite-(La)
673,621,Bementite
683,25707,Haineaultite
690,3186,Phaunouxite
693,3189,Phengite
709,9353,Coal
717,3609,Sekaninaite
718,31409,Parwanite
719,3226,Pääkkönenite
724,9382,Geyserite
726,3240,Plumbopalladinite
728,7338,Titanclinohumite
729,1196,Curienite
731,3246,Plumboferrite
740,7354,Vicanite-(Ce)
741,1567,Fluocerite-(Ce)
743,3261,Polymignite
744,1215,Damaraite
750,11464,Percleveite-(Ce)
752,7372,Wupatkiite
754,4301,Wittite
756,3282,Priderite
761,9434,Anthracite
773,3309,Pumpellyite-(Mg)
788,2261,Kostylevite
794,28887,Polylithionite-Trilithionite Series
798,1296,Dissakisite-(Ce)
801,1303,Dollaseite-(Ce)
808,1312,Dorfmanite
812,1585,Foshagite
814,11561,Ferroan Phlogopite
815,3371,Rauenthalite
823,3382,Reedmergnerite
826,1341,Danalite
829,1350,Edenharterite
830,1352,Edgarbaileyite
833,3403,Rhodesite
835,28898,Monheimite
837,1359,Eifelite
839,1251,Delhayelite
845,1614,Frondelite
846,9786,Honey Opal
860,1394,Erdite
862,7540,Gold Opal
866,5499,Melnikovite
871,8670,Gahnite-Spinel Series
873,7557,Viridine
875,1415,Eucairite
881,1421,Eudidymite
882,2775,Mooreite
886,1603,Fredrikssonite
887,3479,Rustenburgite
888,1604,Freedite
898,3504,Sakhaite
899,27208,Capillitite
907,1474,Felsőbányaite
908,1475,Fenaksite
911,5574,Specularite
915,3534,Sarcopside
916,3537,Sartorite
917,1492,Ferrierite
918,590,Bearthite
920,3546,Sazhinite-(Ce)
922,42461,Unnamed (Sazhinite-related mineral I)
924,32227,Londonite-Rhodizite Series
929,3568,Schlossmacherite
939,5628,Hiortdahlite I
949,3599,Seamanite
950,1552,Fischesserite
954,1556,Fleischerite
957,3257,Polycrase-(Y)
961,3615,Semenovite-(Ce)
963,7349,Vanadomalayaite
969,1575,Fluorellestadite
972,1578,Foggite
973,5675,Osmiridium
976,7729,Hydroxylclinohumite
980,1197,Curite
983,3642,Shuiskite
984,3679,Skinnerite
989,4363,Yoderite
990,9796,Menilite
991,3653,Sidorenkite
993,1608,Freudenbergite
995,1610,Friedrichite
996,3469,Rozenite
1007,1639,Galaxite
1010,1642,Galenobismutite
1012,9837,Wood Opal
1013,1647,Ganomalite
1015,4371,Yttrofluorite
1020,9834,Wax Opal
1021,3711,Sonolite
1022,1665,Gedrite
1023,619,Belyankinite
1024,3716,Sørensenite
1031,1678,Gerasimovskite
1035,1683,Gersdorffite
1040,1688,Gianellaite
1043,7836,Tsavorite
1046,2331,Laplandite-(Ce)
1047,3749,Stannomicrolite (of Hogarth 1977)
1049,1706,Glauberite
1051,3756,Steenstrupine-(Ce)
1052,1709,Glaucodot
1058,3767,Sternbergite
1074,3793,Stokesite
1092,978,Chalcothallite
1112,3857,Szaibélyite
1114,1935,Howieite
1116,1327,Duhamelite
1119,1824,Hastingsite
1122,2694,Metavariscite
1133,25599,Paravinogradovite
1134,650,Betekhtinite
1140,310,Aramayoite
1141,3910,Tengerite-(Y)
1148,32275,Apatite Group
1149,3922,Tetraferriphlogopite
1152,4409,Zincaluminite
1155,3931,Thalénite-(Y)
1163,1901,Hilairite
1166,1906,Hingganite-(Y)
1173,1913,Hodgkinsonite
1175,1916,Högbomite
1182,1931,Hörnesite
1184,1937,Hsianghualite
1190,3998,Törnebohmite-(Ce)
1193,1953,Hurlbutite
1204,1971,Hydrodelhayelite
1210,4029,Troilite
1212,4034,Tsaregorodtsevite
1224,2007,Ikaite
1229,2014,Ilmenorutile
1232,7163,Katophorite
1235,4433,Zunyite
1237,2025,Inderite
1248,4090,Umangite
1249,3955,Thulite
1250,4092,Umbozerite
1251,2045,Iridium
2,4101,Urancalcarite
8,4111,Uranospathite
17,4128,Uzonite
20,40,Aeschynite
27,52,Agate-Jasper
35,70,Åkermanite
40,4180,Villamaninite
43,90,Alabaster
57,4236,Wallisite
61,4245,Warwickite
66,163,Alurgite
70,4274,Wheatleyite
81,199,Amicite
102,242,Bismuthian Tetrahedrite
110,4358,Yecoraite
125,31451,Sagenite (of Saussure)
139,29000,Laubmannite (of Moore)
149,367,Pearceite-T2ac
150,6888,Colerainite
154,382,Asbecasite
156,8579,Damourite
159,4491,Cymatolite
166,8613,Baryte-Celestine Series
168,8615,Bastnäsite-(Ce)-Hydroxylbastnäsite-(Ce) Series
169,4520,Peristerite
178,455,Arandisite
185,8680,Nickelskutterudite-Skutterudite Series
188,11005,Natrolemoynite
193,6915,Erionite-Ca
194,4186,Vinogradovite
195,29214,Hellandite Group
196,11013,Tsepinite-Na
198,8738,Amosite
201,558,Bassetite
208,29252,Humite Group
216,626,Benstonite
220,638,Berryite
221,639,Berthierine
230,660,Bianchite
245,4809,Pseudocubic Quartz
247,718,Bonattite
249,722,Borax
269,803,Burbankite
272,810,Butlerite
278,836,Magnesian Annabergite
290,881,Cancrisilite
299,910,Carrboydite
304,922,Caysichite-(Y)
325,974,Chayesite
336,25585,Hillite
337,6853,Kupletskite-(Cs)
350,1057,Claraite
361,1083,Clinosafflorite
368,25675,Zirsilite-(Ce)
370,25682,Rondorfite
374,25692,Phosphowalpurgite
388,25713,Zincolibethenite
390,25719,Heulandite-Ba
415,9410,Pinite
416,1224,Daqingshanite-(Ce)
418,1234,Davidite-(La)
420,4303,Wöhlerite
430,1272,Deweylite
437,8601,Annabergite-Erythrite Series
460,26778,Pisolite
461,1367,Ellestadite
476,1392,Epistolite
479,9603,Hydromuscovite
480,1413,Esseneite
498,1484,Feroxyhyte
501,1493,Ferrihydrite
511,1557,Fletcherite
512,1564,Fluckite
515,1574,Fluorbritholite-(Ce)
520,1587,Fourmarierite
522,1595,Franconite
524,1601,Franzinite
528,9798,Milk Opal
535,46690,Garronite-Na
544,1660,Gaudefroyite
546,1662,Gaylussite
552,1677,Georgiadèsite
559,1692,Gilbertite
561,1704,Glaucophane
570,1728,Gordonite
577,1748,Görgeyite
579,9946,Lavrovite
583,1760,Götzenite
590,1782,Gustavite
595,26372,Västmanlandite-(Ce)
616,1868,Henritermierite
617,1875,Hercynite
618,1876,Herderite
626,1894,Heyite
627,1897,Hibonite
641,1934,Howardevansite
647,26529,Coutinhoite
649,26531,Chromian Leadhillite
653,1967,Hydroboracite
656,1978,Hydrohonessite
659,1987,Hydrotalcite
663,1995,Hypersthene
664,26578,Lindbergite
676,1977,Hydrohetaerolite
682,2068,Jahnsite-(CaMnMn)
688,35845,Pyrobitumen
692,2087,Jennite
695,30765,Footemineite
698,2106,Johninnesite
699,10299,Ferroan Calcite
702,2125,Jurbanite
703,2129,Kaersutite
707,10343,Fencooperite
713,30863,Bowel Stone
719,2214,Kintoreite
722,2236,Kogarkoite
727,2252,Koritnigite
730,3109,Paraschachnerite
747,2318,Landesite
748,2320,Langbeinite
750,2338,Laubmannite
765,2371,Lemoynite
767,43334,Bobmeyerite
768,2376,Lenoblite
772,2383,Leucophanite
781,2410,Lintisite
784,2417,Lithiomarsturite
787,2420,Lithiophosphate
803,2473,Magnesiodumortierite
804,2480,Manganberzeliite
807,2495,Manganohörnesite
813,2518,Magnesio-riebeckite
819,4518,Pericline
822,2548,Makatite
824,27132,Clinothulite
826,6662,Epidote Supergroup
830,2576,Marićite
843,2618,Mckelveyite
846,2625,Medenbachite
853,2636,Meliphanite
866,27246,Ferruginous Quartz
868,27262,Pietersite
874,2695,Metavivianite
887,6814,Baksanite
896,2735,Molybdophyllite
900,31417,Meißelspat
906,2757,Monimolite
910,2764,Monteponite
914,2774,Moonstone
929,39672,Luinaite-(OH)
935,11012,Rémondite-(La)
937,6922,Faujasite-Na
941,27414,Juangodoyite
942,6935,Ferroceladonite
943,2840,Nantokite
946,2845,Nastrophite
947,27426,Piergorite-(Ce)
950,2854,NatrodufrÃ©nite
952,2862,Natrophosphate
954,2866,Naumannite
956,31542,Britholite Group
966,27470,Terlinguacreekite
971,2913,Niocalite
974,11115,Impsonite
977,11121,Pyknite
981,2934,Norsethite
986,2958,Barian Muscovite
988,11157,Burnsite
995,11185,Cuprian Melanterite
998,11197,Kasparite
1000,3019,Orlymanite
1002,7122,Juabite
1003,3033,Osarizawaite
1006,3039,Osumilite
1007,3048,Overite
1011,3063,Painite
1012,3067,Palladium
1015,7169,Manganokhomyakovite
1024,7205,Oneillite
1033,7219,Paulingite-K
1037,3134,Paulkerrite
1041,3149,Penkvilksite
1042,3150,Pennantite
1046,7256,Proto-ferro-suenoite
1050,7266,Quintinite-3T
1052,7269,Rheniite
1063,7289,Sheldrickite
1068,11395,Nickeloan Pyrrhotite
1069,11396,Turgite
1078,3225,Piypite
1079,3228,Plumbopyrochlore (of Skorobogatova et al.)
1083,7330,Ternesite
1103,11478,Manganese
1106,3677,Sitinakite
1122,3326,Pyroxferroite
1136,3361,Rankachite
1138,3369,Rasvumite
1139,3370,Rathite
1142,3378,Reddingite
1144,3388,Rémondite-(Ce)
1147,3400,Rhabdophane
1154,3420,Rimkorolgite
1156,3425,Rittmannite
1158,3429,Röntgenite-(Ce)
1160,3432,Robinsonite
1163,3437,Roedderite
1165,3442,Romarchite
1171,3454,Rosenbuschite
1174,3307,Pumpellyite-(Fe2+)
1180,3496,Sabugalite
1182,3503,Sainfeldite
1190,3518,Sanbornite
1194,3525,Santafeite
1201,3539,Sasaite
1203,3543,Satterlyite
1217,3587,Schuetteite
1225,3600,Searlesite
1244,7747,Fulgurite
1248,3657,Sigloite
1253,3675,Sinnerite
1261,3709,Söhngeite
1273,3742,Strontiowhitlockite
1280,3762,Stenonite
1289,3788,Stillwellite-(Ce)
1299,3811,Struvite
1301,2002,Idaite
1304,3828,Sundiusite
1306,3831,Surite
1309,3847,Swinefordite
1313,3856,Syngenite
1317,3866,Tadzhikite-(Ce)
1319,3874,Takovite
1322,3877,Talnakhite
1325,3887,Tapiolite
1328,3900,Teallite
1330,8000,Boulder Opal
1336,3915,Terskite
1345,3938,Thermonatrite
1348,3942,Thorbastnäsite
1367,4018,Trimerite
1369,8117,Violan
1370,4028,Trogtalite
1374,8129,Calamine
1378,4048,Tundrite-(Ce)
1379,4050,Tunellite
1383,4061,Tuscanite
1385,4065,Tvedalite
1386,4067,Twinnite
7,4108,Uranopilite
9,2064,Jagoite
12,2605,Maxwellite
21,32,Aegirine-augite
25,4133,Vaesite
34,4145,Vandendriesscheite
50,26694,Pinolite
56,4109,Uranopolycrase
62,2139,Kaliophilite
84,2179,Keldyshite
87,141,Alluaivite
107,2222,Kladnoite
127,2254,Kornerupine
139,378,Artroeite
142,28896,Thomsonite
143,3452,Rosemaryite
173,28956,Pink Opal
190,4407,Zincian Olivenite
203,2377,Leonite
215,10588,Rouaite
226,365,Arsenocrandallite
244,2445,Lovozerite
261,2474,Magnesiozippeite
262,430,Aurostibite
267,39667,Ellingsenite
268,436,Aventurine
274,8640,Chalcosiderite-Turquoise Series
277,8645,Actinolite-Tremolite Series
278,10657,Palladian Platinum
280,2506,Macdonaldite
294,2530,Magadiite
295,763,Breithauptite
297,27112,Glendonite
305,8691,Dravite-Schorl Series
310,2581,Marsturite
311,509,Bannisterite
325,4136,Valleriite
334,50346,Khorixasite
339,2269,Kratochvílite
343,568,Batisite
345,6716,Rhodic Platinum
347,29247,Unnamed (Fe-analogue of Zakharovite)
359,7267,Radian Barite
365,29274,Autunite Group
367,2656,Merwinite
372,3516,Samsonite
377,40381,Strontian Potassic-richterite
379,2152,Kanemite
390,107,Aluminium
409,10910,Alumino Adamite
410,6815,Bamfordite
420,31405,Gillardite
423,6832,Brewsterite-Ba
428,2742,Mohrite
431,2069,Jalpaite
444,1827,Hatchite
456,3169,Perroudite
461,27377,Jacinto de Compostela Quartz
464,6900,Deloneite
471,2003,Idrialite
476,11014,Phacolite
480,31502,Zincolivenite
485,27412,Matioliite
491,796,Buddingtonite
496,4900,Iceland Spar
497,9574,Calcio-olivine
504,822,Brandãosite
513,2665,Metauranocircite-I
519,2899,Nickelalumite
524,2911,Niobophyllite
525,7008,Iltisite
532,11145,Teruelite
535,984,Chekhovichite
555,11154,Greenovite
573,940,Cesbronite
579,2999,Onyx
581,48628,Eclogite
589,2925,Norbergite
592,971,Charlesite
605,3038,Osumilite-(Mg)
620,25597,Calderónite
623,25602,Pellouxite
626,2080,Jasmundite
628,1034,Chrome-bearing Grossular
631,2353,Lawsonite
635,5138,Corundite
638,3094,Parakeldyshite
643,7197,Nobleite
667,3145,Pellyite
671,7247,Potassic-richterite
674,1891,Hexahydrite
678,7061,Springcreekite
680,1115,Combeite
681,3164,Perloffite
697,7279,Schäferite
703,1214,Dalyite
723,1167,Cualstibite
726,46226,Ferribushmakinite
730,9791,Jelly Opal
733,11425,Labuntsovite-Fe
769,3281,Priceite
772,3284,Prixite
777,36060,Eirikite
781,31969,Aluminian Strengite
783,1254,Deloryite
784,31976,Hydronephelite
789,3310,Pumpellyite-(Mn2+)
801,1645,Gamagarite
826,3623,Serendibite
829,3383,Reevesite
832,3387,Reinhardbraunsite
836,1348,Eckermannite
849,32091,Scandian Ixiolite (of von Knorring)
851,1955,Huttonite
864,3438,Roggianite
878,9602,Calcioancylite
895,40349,Calciopyrochlore
924,2295,Kurnakovite
936,1505,Ferro-actinolite
937,3554,Schafarzikite
939,40188,Strontian Baryte
941,1515,Ferro-gedrite
945,1524,Ferro-pargasite
950,1536,Ferrowyllieite
962,7698,Cupro-Allophane
972,2991,Omphacite
989,2167,Katoite
995,3651,Siderophyllite
998,3658,Silhydrite
999,47995,Sb-rich pinakiolite
1008,42938,Unnamed (Cu-S-Si-O-H)
1032,1669,Geigerite
1047,1693,Gillespite
1062,3773,Piemontite-(Sr)
1065,1731,Goslarite
1073,1742,Gravegliaite
1078,1752,Griphite
1083,9333,Carnelian
1094,3824,Sulphohalite
1112,7954,Astrolite
1120,1829,Hauchecornite
1125,26411,Glass
1128,3888,Taramellite
1129,1841,Hectorite
1139,3040,Otavite
1143,35126,Faujasite
1147,3131,Patrónite
1164,3947,Thornasite
1165,1904,Hillebrandite
1167,3956,Thuringite
1171,3964,Tilleyite
1175,3973,Tiptopite
1180,3980,Titantaramellite
1183,3985,Tobermorite
1187,26518,Leogangite
1190,27125,Plazolite
1195,815,Bytownite
1202,1968,Hydrocalumite
1207,26553,Bisbeeite
1212,4033,Truscottite
9,2283,Kukisvumite
10,2065,Jagowerite
25,2089,Jeppeite
29,9906,Chrome-Vesuvianite
38,4155,Varennesite
44,68,Akatoreite
45,2118,Jouravskite
48,2123,Junitoite
49,700,Bobfergusonite
58,4193,Vitusite-(Ce)
68,6252,Fibrolite
74,2166,Kassite
76,4218,Vyacheslavite
78,2172,Kazakovite
84,4230,Wairakite
96,46105,Mendigite
102,8598,Andradite-Schorlomite Series
104,4264,Welinite
106,4267,Welshite
109,4272,Wernerite
110,4273,Westerveldite
115,26811,Kanonenspat
119,4293,Willemseite
122,200,Aminoffite
127,206,Ammonioleucite
137,1700,Girvasite
141,2272,Krautite
153,2293,Kurchatovite
157,10964,Plessite
158,8635,Grossular-Hibschite Series
161,2302,Kvanefjeldite
165,4357,Yeatmanite
167,2312,Laihunite
172,3339,Queitite
177,1753,Grischunite
178,281,Apjohnite
181,2335,Larsenite
182,2336,Latiumite
187,4389,Zavaritskite
193,1757,Grumantite
194,304,Arsenogorceixite
201,4408,Zinczippeite
204,1905,Hingganite-(Ce)
224,1366,Ellenbergerite
225,2392,Lithiowodginite
237,359,Arseniopleite
239,60,Aheylite
241,364,Arsenoclasite
244,7231,Phosinaite-(Ce)
245,1769,Gugiaite
249,3135,Paulmooreite
258,2441,Loughlinite
259,11091,Traversellite
264,27030,Mahogany Obsidian
279,442,Azoproite
280,415,Attakolite
288,3489,Retgersite
290,3148,Penikisite
291,39374,Gwindel
293,2267,Mangano-ferri-eckermannite
304,344,Armstrongite
311,423,Auricupride
318,2552,Malayaite
320,510,Baotite
322,2560,Hydrotalcite-2H
323,2563,Mangan-diaspore
330,2572,Margaritasite
331,525,Bario-orthojoaquinite
333,27152,Marécottite
340,9838,Yowah Nut
351,2609,Mcallisterite
353,2613,Mcgillite
354,27258,Sailaufite
356,1613,Frolovite
361,10814,Kristiansenite
378,72,Akrochordite
380,1807,Hallimondite
382,1467,Fedorite
395,2676,Metakahlerite
400,635,Bernalite
401,627,Bentorite
407,643,Beryllite
416,6800,Ancylite-(La)
418,2706,Microsommite
419,7278,Scandiobabingtonite
421,6807,Arsenbrackebuschite
427,2719,Minehillite
440,688,Bismutocolumbite
443,6840,Calcioandyrobertsite
444,7284,Seidite-(Ce)
457,2768,Monticellite
460,2772,Mooihoekite
461,725,Bornemanite
464,6872,Chromphyllite
465,27353,Zincian Aragonite
475,6890,Coskrenite-(Ce)
484,27388,Avdoninite
487,8961,Genthelvite-Helvine Series
490,2822,Nabaphite
491,27399,Mazzite-Na
497,2833,Nalipoite
502,27418,Golyshevite
507,27424,Kochsándorite
510,504,Banalsite
511,806,Burpalite
512,27431,Allanpringite
516,47916,Ferrorhodonite
517,2863,Natrosilite
520,2868,Nchwaningite
522,6966,Gatehouseite
525,2874,Nelenite
529,27104,Eveslogite
532,837,Cabriite
533,7275,Rossmanite
538,7309,Spodiophyllite
540,6994,Hiärneite
544,2903,Ferronigerite-2N1S
545,2043,Irhtemite
547,27485,Waterhouseite
548,1938,Huanghoite-(Ce)
551,27490,Scheuchzerite
554,878,Canasite
559,2933,Norrishite
564,11131,Trinitite
573,39819,Alunite Group
576,914,Cascandite
577,2963,Ohmilite
589,27558,Aqualite
591,4316,Wüstite
593,7083,Bigcreekite
598,7091,Chromceladonite
602,27576,Poppiite
603,27577,Phosphoinnelite
604,7098,Niobokupletskite
605,27579,Paratooite-(La)
611,1867,Hennomartinite
612,7110,Schiavinatoite
616,7114,Isolueshite
620,11215,Whelanite
633,3852,Synadelphite
637,7148,Kuzmenkoite-Mn
641,3057,Pabstite
644,2558,Manaksite
652,26453,Taseqite
653,25600,Telyushenkoite
657,3084,Paracoquimbite
669,25629,Zeiringite
676,3108,Pararobertsite
692,3129,Parwelite
695,3132,Paulingite
696,7230,Philolithite
698,7232,Phosphoellenbergerite
699,25665,Mesitine Spar
700,3139,Pecoraite
709,1104,Coesite
713,3157,Peprossiite-(Ce)
714,3158,Percylite
718,3163,Perlialite
726,3173,Petedunnite
734,25711,Kuannersuite-(Ce)
744,7290,Shibkovite
757,1162,Cryolithionite
758,9355,Jet
770,7322,Suredaite
772,11420,Nickel-iron
774,11424,Labuntsovite-Mg
777,7331,Ternovite
782,1195,Curetonite
790,11465,Tantalite-(Mg)
801,3267,Alum-(K)
803,1225,Darapiosite
804,3274,Povondraite
808,3279,Preiswerkite
809,3280,Preobrazhenskite
812,1405,Ershovite
814,1242,Deanesmithite
819,40345,Kenoplumbopyrochlore
833,1268,Desert Rose
842,11518,Diversilite-(Ce)
850,1290,Dietzeite
852,3340,Quenselite
862,3355,Ramdohrite
863,1308,Donharrisite
864,3357,Rammelsbergite
867,3582,Schreibersite
872,2268,Kraisslite
882,1336,Dwornikite
885,2271,Krauskopfite
889,3392,Retzian-(Ce)
891,3395,Revdite
895,1356,Eggletonite
899,3410,Rhomboclase
912,2619,Mckinstryite
919,1387,Ephesite
925,32115,Conichalcite-Duftite Series
939,11159,Karupmøllerite-Ca
945,1426,Evansite
949,40283,Bariopharmacoalumite
952,3488,Rynersonite
959,7598,Eye Agate
960,7601,Fire Agate
961,7602,Fortification Agate
967,7611,Laguna Agate
968,1468,Fedorovskite
988,3552,Scawtite
1002,1534,Ferro-winchite
1003,3586,Schubnelite
1005,1540,Feruvite
1012,2307,Kinoshitalite
1013,3604,Seelite
1029,3626,Shabaite-(Nd)
1031,2994,Onegite
1055,2752,Monazite-(La)
1059,9815,Precious Fire Opal
1061,1626,Gabrielsonite
1072,3694,Natrozippeite
1075,2578,Marokite
1080,9252,Sericite
1083,3806,Strontio-orthojoaquinite
1091,10967,Orthopyroxene Subgroup
1108,1712,Glucine
1109,3761,Stenhuggarite
1128,2629,Melanocerite-(Ce)
1132,2681,Metanováčekite
1141,3812,Strüverite
1142,1765,Guarinoite
1148,26354,Trattnerite
1150,2230,Koashvite
1154,3835,Suzukiite
1161,27607,Menezesite
1166,3860,Szymańskiite
1169,26393,Rouxelite
1176,3790,Stishovite
1183,1839,Heazlewoodite
1192,7996,Amber Opal
1197,6795,Aluminoceladonite
1205,26446,Kapustinite
1211,1880,Herzenbergite
1216,1886,Heteromorphite
1219,2245,Komarovite
1228,2024,Inderborite
1229,1907,Hingganite-(Yb)
1231,3390,Reppiaite
1232,3958,Tienshanite
1234,1914,Hodrušite
1235,4415,Zincroselite
1237,1917,Høgtuvaite
1239,3436,Roeblingite
1241,1925,Holtite
1242,1926,Homilite
1243,3976,Tisinalite
1252,3989,Tokkoite
1253,6805,Arakiite
1265,1961,Hyalotekite
1268,4012,Trevorite
1271,4016,Trigonite
1279,4026,Tritomite-(Ce)
1284,6816,Bariosincosite
1288,673,Bílinite
1291,4042,Tučekite
1293,2381,Lermontovite
1299,4055,Tungusite
1300,2008,Ikunolite
1302,2010,Ilímaussite-(Ce)
1304,2012,Ilmajokite
1308,4066,Tveitite-(Y)
1309,7023,Zugshunstite-(Ce)
1319,2034,Innelite
1325,4091,Umbite
42,4166,Veatchite
46,10317,Malinkoite
50,4179,Vikingite
53,2140,Hydropyrochlore
54,10333,Fluorannite
55,4190,Vishnevite
56,29029,Sanrománite
78,1181,Cuprocopiapite
94,10268,Florencite
106,2242,Kolovratite
111,4295,Willyamite
120,4308,Wölsendorfite
156,2326,Lanthanite-(La)
182,2363,Lechatelierite
190,4422,Zirconolite
211,373,Arsenuranospathite
214,4403,Zimbabweite
216,8597,Andradite-Grossular Series
218,386,Aschamalmite
223,2439,Lotharmeyerite
224,29066,Ruifrancoite
231,2458,Lüneburgite
238,10663,Meteoritic Iron
242,1437,Tennantite-Tetrahedrite Series
251,29122,Duxite
257,25676,Ganterite
275,8275,Chrysanthemum Stone
284,522,Bariandite
287,2574,Margarosanite
291,8724,Köttigite-Parasymplesite Series
294,6683,Perthite
300,10791,Cherry Opal
306,561,Bastnäsite-(La)
330,49939,Shergottite meteorite
347,10397,Polyakovite-(Ce)
361,31865,Ferroalluaudite-Na□
368,6910,Edgarite
385,49848,Acapulcoite meteorite
425,6906,Dusmatovite
432,11010,Lukrahnite
436,27401,Dissakisite-(La)
437,49930,IIIAB iron meteorite
448,27422,Challacolloite
450,49955,Basaltic Lunar meteorite
461,6970,Gilmarite
465,2881,Nephrite
486,2929,Nordite-(La)
499,6977,Graeserite
500,27528,Potassic-arfvedsonite
525,950,Chloropal (of Schneiderhöhn)
528,954,Chalconatronite
532,3009,Orangite
548,3041,Otjisumeite
550,7143,Krasnogorite
551,7144,Krasnoselskite
554,3053,Oyelite
562,7549,Goodletite
563,3242,Plombièrite
564,1478,Fergusonite-(Ce)
567,9219,Strontian Calcite
595,7217,Parasibirskite
604,25664,Pistomesite
605,25667,Mg-rich Siderite
614,3154,Pentahydroborite
618,3162,Perite
630,11369,Titaniferous Chromite
641,11382,Zincian Siderite
658,3210,Pigeonite
663,1170,Cummingtonite
676,11434,Potassic-ferri-leakeite
677,27545,Krieselite
687,1205,Cymrite
697,1223,Daphnite
745,2949,O'Danielite
746,11023,Dysanalyte
748,1316,Doyleite
751,1320,Dreyerite
791,46446,Obertiite Root Name
805,3460,Rossite
816,1427,Eveite
828,39738,Chromian Titanite
837,7606,Ametrine
854,1498,Ferripyrophyllite
860,1523,Ferronickelplatinum
896,3627,Shabynite
929,3687,Smithite
934,3695,Natropharmacosiderite
939,3706,Betpakdalite-NaCa
948,1676,Georgeite
959,3743,Strontiopyrochlore (of Hogarth 1977)
966,30383,Manganapatite
977,1653,Garronite-Ca
987,1738,Grandreefite
1025,1810,Halurgite
1029,1816,Hannayite
1030,1819,Harkerite
1033,4401,Zhonghuacerite-(Ce)
1043,1850,Heliophyllite
1044,1852,Hellandite-(Y)
1058,9871,Iserine
1074,26498,Tourmalinated Quartz
1090,4001,Tosudite
1093,1956,Hydroxylbastnäsite-(Ce)
1094,28998,Melliniite
1101,8520,Snowflake Obsidian
1117,4045,Tuhualite
1122,1358,Ehrleite
1124,2011,Illite
1130,26593,Manganoan Ankerite
1139,4084,Uklonskovite
19,38,Aeschynite-(Nd)
41,4187,Violarite
45,4195,Vladimirite
51,126,Allanite-(La)
71,165,Alvanite
76,6174,Leucoxene
87,204,Ammonioborite
88,205,Ammoniojarosite
93,28884,Calciopetersite
104,4327,Xanthiosite
108,236,Anilite
121,4365,Yoshimuraite
123,4370,Yttrocrasite-(Y)
128,28958,Lithium Quartz
141,314,Arcanite
142,4412,Zincochromite
157,29039,Salmonsite
166,398,Star Quartz
172,29100,Numanoite
177,29113,Organovaite-Zn
186,488,Baileychlore
192,7599,Dendritic Agate
196,554,Basaltic Hornblende
201,562,Bastnäsite-(Y)
202,40371,Elsmoreite Group
209,11021,Eudialyte Group
232,3524,Santaclaraite
246,11040,Shungite
253,723,Borcarite
256,2852,Natrobistantite
265,4253,Weberite
273,8960,Danalite-Genthelvite Series
275,776,Britholite-(Y)
276,778,Brizziite
284,812,Byelorussite-(Ce)
288,828,Calciouranoite
291,833,Calciogadolinite-(Y)
295,854,Calciborite
297,856,Calcioancylite-(Nd)
299,29535,Titanian Samarskite-(Y)
314,9096,Emmonite
374,9259,Stannite Group
387,25674,Carbokentbrooksite
409,1138,Corvusite
420,1165,Csiklovaite
444,1252,Delindeite
470,1328,Dumontite
484,1361,Ekanite
506,1409,Eskebornite
520,1463,Fergusonite-(Y)-β
526,1479,Fergusonite-(Nd)
529,1501,Ferrisurite
534,1527,Ferroselite
555,1590,Franciscanite
558,1594,Françoisite-(Nd)
560,1597,Franklinfurnaceite
621,26345,Martinite
623,26355,Tsepinite-K
624,1781,Gurhofian
628,26363,Manganilvaite
630,5890,Lovchorrite
656,26447,Bykovaite
657,26449,Jacquesdietrichite
693,1973,Hydroglauberite
703,26586,Rastsvetaevite
726,30764,Guimarãesite
728,2098,Jixianite
731,30778,Attikaite
747,2155,Kanonaite
762,2200,Khristovite-(Ce)
780,2258,Kosmochlor
788,2286,Kuliokite-(Y)
834,2427,Lokkaite-(Y)
839,2440,Loudounite
840,2443,Lovdarite
852,2483,Magnesio-hastingsite
853,2486,Magnesiocopiapite
866,27105,Jarandolite
871,2540,Magniotriplite
876,2562,Mn-bearing Fluorapatite
889,2607,Mazzite-Mg
891,10812,Natroglaucocerinite
897,27207,Chlorbartonite
900,2637,Melkovite
909,2652,Merrihueite
910,31325,Carbonate-rich Apatite
915,2669,Metacalciouranoite
933,43672,Fluorplumbopyrochlore
946,2749,Molysite
952,43718,Chrome-diaspore
953,6855,Chabazite-K
957,6861,Changoite
967,2797,Mourite
970,27384,Biraite-(Ce)
980,51981,Ferriperbøeite-(Ce)
982,6932,Ferrierite-Na
985,27416,Chistyakovaite
990,2850,Natroalunite
995,27433,Atencioite
996,27446,Kapellasite
1000,31550,Cs-rich Lepidolite
1008,6989,Heulandite-K
1022,2937,Nováčekite-I
1033,2978,Oligonite
1039,11187,Bussenite
1042,39874,Campbellite
1051,7136,Khmaralite
1052,44001,Rainbow Hematite
1062,6658,Zirconolite-3T
1072,31794,Lady's Slipper
1081,7236,Pimelite
1083,3144,Pekoite
1084,3151,Penroseite
1090,11354,Hafnian Zircon
1095,11360,Calcioursilite
1100,3179,Petscheckite
1116,7307,Sorosite
1132,3272,Poudretteite
1159,11516,Ankinovichite
